x,y,Temp(c),R,G,B
9,53,29.895647883103038,49,64,43
9,54,29.624501843237738,73,86,66
9,55,30.67320360807338,70,67,50
9,56,31.42004556334001,121,117,113
9,57,30.69881742418619,162,158,159
9,58,28.90475151478381,96,104,110
9,59,28.81364455327781,111,107,109
9,60,30.108236856394853,126,118,92
9,61,30.49374553781672,109,108,70
9,62,30.217597143510034,121,128,111
9,63,30.941862357743332,136,137,111
9,64,30.929083407613746,110,114,102
9,65,31.71869374401757,158,167,160
9,66,32.56593137818663,158,159,149
9,67,31.286355401356104,151,153,142
9,68,29.611573903494786,154,161,149
9,69,30.641178244249716,141,148,131
9,70,30.954639878943055,138,146,124
9,71,30.602735927173512,89,92,75
9,72,30.54504812391957,82,87,81
9,73,30.468085574042107,143,142,128
9,74,30.52581236239405,119,132,109
9,75,30.506573351309555,91,93,86
9,76,30.461669679253475,117,123,117
9,77,30.730826606842868,91,90,76
9,78,31.0504257879212,98,98,63
9,79,31.27998531228343,68,72,33
10,0,30.807612024034484,75,78,72
10,1,30.538636564374144,76,76,57
10,2,30.140412582175486,113,126,98
10,3,30.346121671892377,94,102,62
10,4,30.391070954092697,115,125,88
10,5,30.236885091296756,109,122,101
10,6,30.750027805942352,101,113,95
10,7,31.509085846158598,74,68,49
10,8,30.28187757428259,87,74,58
10,9,29.482213099179717,144,144,119
10,10,30.922693396554166,123,121,111
10,11,29.902095833553176,77,73,73
10,12,29.882750881257437,58,66,59
10,13,29.359182924859397,102,103,86
10,14,28.59859946003388,125,131,122
10,15,28.85269944076782,153,153,143
10,16,29.430427264628293,142,143,108
10,17,30.589918939311644,113,110,84
10,18,31.959588095670767,98,99,92
10,19,32.086172515651185,103,95,93
10,20,31.82018440424895,67,61,44
10,21,32.23789066374661,81,87,87
10,22,31.52815692304216,87,102,102
10,23,30.480916278886298,46,48,45
10,24,29.882750881257437,45,43,32
10,25,30.19830592033071,110,99,106
10,26,30.929083407613746,143,141,138
10,27,30.3974908303893,84,92,84
10,28,29.676198825651966,36,59,46
10,29,29.060763296313837,41,47,46
10,30,30.51298671616553,102,93,88
10,31,28.859207268831483,102,111,102
10,32,30.487331089061,83,98,87
10,33,30.79481804187185,110,112,121
10,34,30.172579191559976,97,95,108
10,35,30.78202262538872,87,84,93
10,36,30.833195687278476,169,172,163
10,37,29.844051063762436,166,176,167
10,38,31.069573344906757,129,135,131
10,39,31.088717697287564,140,132,136
10,40,29.261958980668567,127,128,141
10,41,29.099732460656185,162,168,177
10,42,31.305463544203803,164,172,185
10,43,30.89073797896998,171,174,184
10,44,29.605109379163252,102,101,97
10,45,29.992328643010126,41,42,36
10,46,30.28187757428259,61,68,70
10,47,30.159713641290807,66,60,83
10,48,30.403910344432347,108,101,95
10,49,29.792430727621877,33,31,29
10,50,30.621958706487987,90,99,96
10,51,29.811791111536422,71,77,73
10,52,30.050297552561346,29,28,25
10,53,30.41032949628135,23,24,10
10,54,30.0245372504142,21,28,13
10,55,30.954639878943055,40,27,30
10,56,31.126996794507704,71,65,72
10,57,30.230456139200044,93,95,92
10,58,29.714956060872794,105,109,100
10,59,29.495155847596664,172,156,147
10,60,30.011654905112607,96,94,78
10,61,30.730826606842868,144,145,121
10,62,30.750027805942352,155,147,138
10,63,30.519399719840578,136,143,119
10,64,30.38465071548262,90,103,78
10,65,30.992963873634096,117,133,113
10,66,33.26308095201631,112,113,106
10,67,30.762826810284537,142,134,146
10,68,29.58571358758803,154,149,165
10,69,30.858773618877933,155,154,143
10,70,30.999349957062805,130,126,137
10,71,30.711622175226125,152,151,156
10,72,30.519399719840578,141,142,141
10,73,30.686011235292654,54,58,47
10,74,30.429584779261802,113,127,105
10,75,30.54504812391957,115,122,95
10,76,30.487331089061,157,160,143
10,77,30.589918939311644,166,168,150
10,78,30.999349957062805,53,47,40
10,79,30.628365579168815,31,26,21
11,0,30.845985369299115,147,164,135
11,1,30.179011420133236,140,154,139
11,2,30.101800616606965,102,109,83
11,3,30.992963873634096,83,86,67
11,4,31.15250908098517,97,102,95
11,5,30.858773618877933,73,84,68
11,6,31.381864277657712,33,36,30
11,7,32.263157645989565,54,50,44
11,8,31.09509843621794,110,122,86
11,9,29.753700023775934,63,61,52
11,10,29.372139787467347,70,60,58
11,11,29.469268867170854,70,64,56
11,12,29.914990633812522,158,161,146
11,13,29.856952472075477,138,138,136
11,14,29.475741168655247,152,154,153
11,15,29.475741168655247,123,108,102
11,16,30.146846633122607,103,117,82
11,17,31.02489072428682,137,147,115
11,18,32.16205652272771,126,135,116
11,19,32.735894164611125,142,141,132
11,20,32.33261336193709,65,46,65
11,21,32.72331287404103,126,121,114
11,22,31.858220334687246,87,88,91
11,23,30.339698895414188,51,65,60
11,24,29.14517944296574,58,59,60
11,25,29.462796194664406,54,51,57
11,26,30.41032949628135,109,110,110
11,27,29.404525435866617,62,62,79
11,28,28.60512203821844,84,92,106
11,29,28.663808175411816,55,58,63
11,30,29.255474402590153,89,90,85
11,31,28.1148712208074,114,124,111
11,32,29.320303405129096,121,125,109
11,33,29.876301829739816,121,105,125
11,34,29.695579103131706,181,178,193
11,35,29.44337595039201,145,144,149
11,36,29.66973799515199,105,103,96
11,37,29.7988845567844,51,51,43
11,38,30.743627765312908,48,49,56
11,39,30.807612024034484,45,43,49
11,40,29.320303405129096,85,72,74
11,41,29.054267123579052,124,122,135
11,42,30.647584036767967,81,89,97
11,43,28.52029890313139,136,139,145
11,44,28.930768514107513,52,54,58
11,45,29.927883966957324,38,42,35
11,46,29.81824383724836,91,98,77
11,47,29.947221216900573,70,72,61
11,48,29.844051063762436,69,65,58
11,49,29.533975196257188,84,79,67
11,50,30.28187757428259,96,97,87
11,51,30.3974908303893,145,147,128
11,52,29.099732460656185,67,65,52
11,53,30.557870160418076,26,30,13
11,54,30.90352121869489,18,20,23
11,55,29.99877109634531,101,101,108
11,56,30.243313679641403,50,50,52
11,57,29.811791111536422,32,33,29
11,58,29.28141047705367,45,60,50
11,59,28.937271823201172,102,105,89
11,60,29.714956060872794,82,84,62
11,61,30.20473669208991,52,51,54
11,62,30.54504812391957,109,110,109
11,63,30.108236856394853,89,94,86
11,64,29.844051063762436,95,94,76
11,65,30.73722736563269,69,70,61
11,66,32.93072986521895,154,160,165
11,67,30.20473669208991,143,150,159
11,68,30.133978166572547,128,131,140
11,69,30.865167206648323,176,178,173
11,70,30.762826810284537,196,195,202
11,71,30.743627765312908,158,161,161
11,72,30.487331089061,160,152,146
11,73,30.596327613447272,123,115,112
11,74,30.455253422807743,79,83,72
11,75,30.73722736563269,125,130,114
11,76,30.468085574042107,148,148,149
11,77,30.468085574042107,153,153,142
11,78,30.954639878943055,48,44,27
11,79,30.44883680464534,24,17,12
12,0,30.500159625213087,98,106,100
12,1,29.98588582362646,53,55,53
12,2,30.224026823291183,43,38,31
12,3,31.146131542480134,79,77,59
12,4,31.27361486905312,147,154,141
12,5,30.788420512949756,141,151,137
12,6,30.730826606842868,89,88,73
12,7,30.922693396554166,54,53,42
12,8,30.909912302153202,44,43,44
12,9,31.29272513632867,43,46,34
12,10,29.70203845782322,91,90,76
12,11,29.624501843237738,79,84,70
12,12,29.521036895639725,110,111,100
12,13,29.650353288770305,156,160,156
12,14,29.85050195161341,95,92,86
12,15,30.54504812391957,112,109,88
12,16,31.222638566614933,68,79,44
12,17,31.254501413839478,111,114,95
12,18,31.470934184331043,76,79,70
12,19,32.00390845728725,42,40,45
12,20,31.953255223576775,172,161,163
12,21,32.212618151487845,149,145,149
12,22,31.107858846632155,65,59,65
12,23,30.076052006666885,106,96,88
12,24,29.268443185730177,61,60,55
12,25,29.359182924859397,43,41,44
12,26,30.121108241157685,119,132,124
12,27,29.164651107645454,125,147,153
12,28,28.761550234484105,163,173,173
12,29,29.008783410096783,147,144,149
12,30,28.618166056373013,146,145,150
12,31,28.98928475923202,66,68,74
12,32,29.508097112918108,125,135,118
12,33,30.28187757428259,97,92,114
12,34,29.695579103131706,148,151,169
12,35,29.320303405129096,172,173,185
12,36,28.930768514107513,88,82,94
12,37,29.475741168655247,36,26,31
12,38,29.55984735316065,68,75,62
12,39,29.99877109634531,132,134,130
12,40,29.914990633812522,159,160,159
12,41,29.326784255855046,110,110,133
12,42,29.876301829739816,87,100,115
12,43,27.661931876745655,76,89,92
12,44,29.106226009957595,69,69,81
12,45,29.572781210436574,123,126,143
12,46,29.326784255855046,149,157,149
12,47,29.992328643010126,136,135,142
12,48,29.508097112918108,140,142,146
12,49,28.833173694356844,170,175,167
12,50,28.969782727419215,118,123,113
12,51,31.775793257419934,160,157,146
12,52,29.876301829739816,79,78,80
12,53,31.0504257879212,94,98,73
12,54,30.538636564374144,31,38,43
12,55,29.779521965417473,97,109,116
12,56,29.811791111536422,86,92,94
12,57,29.320303405129096,55,56,58
12,58,28.937271823201172,79,92,79
12,59,29.054267123579052,35,33,25
12,60,28.937271823201172,71,70,59
12,61,28.75503674481257,66,58,52
12,62,29.398049049722886,111,110,103
12,63,29.753700023775934,94,88,74
12,64,30.050297552561346,50,54,54
12,65,30.487331089061,164,162,159
12,66,31.343670275413217,88,90,98
12,67,30.01809626066637,171,175,180
12,68,30.243313679641403,199,200,201
12,69,31.088717697287564,171,173,174
12,70,31.229011845182697,172,166,167
12,71,30.769225774115,147,137,147
12,72,30.20473669208991,95,80,82
12,73,30.28187757428259,82,68,64
12,74,30.602735927173512,128,127,106
12,75,30.705219979408298,85,83,74
12,76,30.416748285996164,149,154,148
12,77,30.801215212213776,127,126,114
12,78,30.992963873634096,25,17,15
12,79,30.480916278886298,34,43,34
13,0,29.514567189572972,100,106,107
13,1,29.398049049722886,76,78,79
13,2,30.0245372504142,69,70,74
13,3,30.577100509575246,43,49,30
13,4,30.871560436484174,55,60,52
13,5,30.101800616606965,150,155,148
13,6,28.995784685096794,99,101,92
13,7,29.824696195265687,116,114,93
13,8,30.78202262538872,61,57,52
13,9,30.60914388054948,51,57,55
13,10,29.171140914539535,71,73,61
13,11,29.19060809210447,110,120,93
13,12,29.469268867170854,45,47,25
13,13,29.80533801806888,130,135,127
13,14,30.730826606842868,92,99,79
13,15,31.36913435713967,63,82,49
13,16,31.146131542480134,97,108,79
13,17,31.082336602464295,86,87,77
13,18,31.27361486905312,34,48,37
13,19,31.107858846632155,68,69,51
13,20,31.27998531228343,153,150,141
13,21,31.470934184331043,125,137,141
13,22,30.461669679253475,76,76,85
13,23,30.076052006666885,75,66,69
13,24,29.88919956569157,34,37,31
13,25,29.630965258772562,76,87,64
13,26,29.663276795546096,159,164,139
13,27,29.908543417102635,147,151,146
13,28,29.274927017837683,116,118,116
13,29,29.501626665613344,110,109,106
13,30,28.969782727419215,175,161,180
13,31,29.514567189572972,109,117,125
13,32,30.314004160982734,84,86,100
13,33,30.224026823291183,134,127,150
13,34,28.846191235709966,206,215,231
13,35,28.98278445770643,110,104,143
13,36,29.22304591475563,122,116,145
13,37,29.11921198505121,130,114,132
13,38,29.21007190631218,117,110,106
13,39,30.011654905112607,164,162,167
13,40,30.140412582175486,143,139,161
13,41,29.572781210436574,127,122,150
13,42,29.533975196257188,151,147,166
13,43,27.464425532571113,106,119,134
13,44,28.85269944076782,129,126,144
13,45,29.086744238229414,200,197,216
13,46,29.313822181949263,201,199,204
13,47,29.96011088439036,155,150,157
13,48,30.03741813273541,197,193,199
13,49,29.98588582362646,184,178,192
13,50,29.164651107645454,87,86,98
13,51,31.00573568378411,124,136,130
13,52,30.480916278886298,104,117,102
13,53,30.423166713636363,80,82,71
13,54,30.44883680464534,133,140,138
13,55,28.898246323898206,179,180,179
13,56,29.028278681722156,177,165,160
13,57,28.742008631551812,110,107,102
13,58,29.15816092679364,57,57,52
13,59,29.13868813986386,68,67,55
13,60,28.546405167486512,102,106,74
13,61,28.20000213021501,79,86,68
13,62,28.121422056267534,64,77,64
13,63,28.258900943581352,42,47,42
13,64,29.80533801806888,59,70,61
13,65,30.19830592033071,101,112,111
13,66,30.743627765312908,169,169,176
13,67,29.695579103131706,207,195,204
13,68,30.095364011800598,160,150,144
13,69,31.42004556334001,130,131,127
13,70,32.11147273128125,113,112,120
13,71,30.986577433439834,163,169,156
13,72,29.876301829739816,140,139,122
13,73,30.500159625213087,46,45,41
13,74,30.55145932258108,143,145,142
13,75,30.51298671616553,100,98,100
13,76,30.71802401169856,144,149,147
13,77,31.012121053856333,116,111,99
13,78,31.00573568378411,97,99,71
13,79,30.705219979408298,108,101,90
14,0,30.050297552561346,163,170,162
14,1,29.88919956569157,163,171,164
14,2,29.972999086470224,96,103,95
14,3,29.682659287107526,85,96,74
14,4,29.811791111536422,48,47,36
14,5,29.85050195161341,62,63,59
14,6,29.508097112918108,106,122,94
14,7,30.339698895414188,84,95,77
14,8,30.67960760150322,94,100,83
14,9,31.559935013499228,112,128,110
14,10,29.255474402590153,97,104,93
14,11,28.43541150337495,29,28,19
14,12,29.566314466845085,26,29,14
14,13,29.779521965417473,61,67,42
14,14,30.179011420133236,142,139,130
14,15,30.686011235292654,155,147,137
14,16,30.38465071548262,143,139,146
14,17,30.423166713636363,112,118,124
14,18,31.241757338518426,86,97,86
14,19,31.62981587845246,50,42,48
14,20,31.97858462371005,42,35,31
14,21,31.64886692174298,91,111,101
14,22,30.51298671616553,78,85,84
14,23,29.695579103131706,81,83,78
14,24,29.824696195265687,25,25,15
14,25,29.469268867170854,64,67,58
14,26,28.963281298531,128,124,117
14,27,30.474501107233152,127,119,111
14,28,30.307579569945744,49,40,43
14,29,30.088927041915497,113,116,112
14,30,29.792430727621877,192,185,201
14,31,29.22304591475563,158,146,176
14,32,29.495155847596664,189,183,203
14,33,29.054267123579052,173,163,192
14,34,28.742008631551812,156,127,160
14,35,28.98278445770643,138,119,163
14,36,29.844051063762436,206,198,218
14,37,29.21007190631218,182,181,194
14,38,30.050297552561346,133,138,144
14,39,30.243313679641403,145,144,157
14,40,30.127543386253365,207,204,219
14,41,29.572781210436574,104,120,126
14,42,29.449849736337057,121,112,124
14,43,28.383141099774548,132,139,141
14,44,29.028278681722156,146,134,151
14,45,28.709431730894607,132,125,151
14,46,29.3397448401945,82,79,110
14,47,29.940775833474845,81,76,90
14,48,30.87795330844392,206,205,216
14,49,30.66679925494401,144,130,151
14,50,30.191874784458264,112,114,121
14,51,30.391070954092697,25,15,24
14,52,30.538636564374144,93,105,84
14,53,29.947221216900573,54,57,37
14,54,29.76661173096562,14,12,20
14,55,28.872221794230597,40,40,54
14,56,28.71594786756833,113,102,110
14,57,28.98928475923202,137,132,110
14,58,29.785976530519974,95,98,77
14,59,29.216559097261552,75,78,60
14,60,29.041273652960513,38,44,37
14,61,28.48112809738427,143,145,146
14,62,28.36353340341799,91,89,87
14,63,28.930768514107513,123,133,129
14,64,30.011654905112607,121,124,110
14,65,30.596327613447272,119,118,116
14,66,31.031275024761385,188,185,188
14,67,30.063175510376993,111,112,137
14,68,30.66679925494401,104,99,106
14,69,32.24420792760776,115,109,99
14,70,32.05453943909748,139,132,130
14,71,30.705219979408298,102,105,95
14,72,30.108236856394853,96,98,92
14,73,30.916303028086816,101,96,94
14,74,30.3974908303893,97,89,83
14,75,30.5642806374899,114,105,112
14,76,31.075955151690096,86,81,84
14,77,30.929083407613746,87,89,76
14,78,30.980190636421582,122,140,115
14,79,31.012121053856333,124,130,108
15,0,29.313822181949263,147,149,138
15,1,28.90475151478381,108,118,108
15,2,29.01528220935859,69,76,64
15,3,28.85269944076782,82,81,76
15,4,28.781088436430196,87,107,69
15,5,29.021780633212643,59,63,49
15,6,29.352703935467105,72,85,64
15,7,29.63742830483187,40,42,28
15,8,29.39157229187333,87,93,75
15,9,30.884345822586397,123,141,124
15,10,30.44883680464534,71,80,69
15,11,29.482213099179717,39,44,27
15,12,29.236018429628587,32,30,23
15,13,28.95027731294823,46,37,34
15,14,29.054267123579052,61,52,37
15,15,29.3332647341893,136,119,132
15,16,29.3332647341893,116,118,140
15,17,29.708497443716453,170,171,181
15,18,31.075955151690096,166,167,174
15,19,32.31367503460183,125,125,118
15,20,32.25052484589844,54,48,58
15,21,31.254501413839478,37,49,56
15,22,30.146846633122607,76,74,66
15,23,29.630965258772562,88,97,94
15,24,29.58571358758803,42,46,60
15,25,28.94377475612697,23,25,36
15,26,28.911256329184027,113,116,107
15,27,30.52581236239405,93,87,72
15,28,30.647584036767967,83,73,80
15,29,30.03741813273541,126,126,141
15,30,30.030977874417033,216,212,224
15,31,29.676198825651966,127,124,166
15,32,29.65681522677278,196,196,217
15,33,28.878728491693437,102,96,132
15,34,28.75503674481257,127,140,147
15,35,28.637729239033206,153,158,174
15,36,29.7988845567844,217,223,229
15,37,29.365661542172006,98,99,123
15,38,30.011654905112607,54,64,55
15,39,30.108236856394853,94,97,117
15,40,30.095364011800598,149,142,167
15,41,30.043858025429984,107,108,107
15,42,30.043858025429984,113,108,93
15,43,29.514567189572972,85,93,90
15,44,29.398049049722886,130,152,141
15,45,28.898246323898206,115,141,141
15,46,29.352703935467105,148,168,159
15,47,29.856952472075477,112,101,116
15,48,31.49637003453165,170,159,172
15,49,31.44549269515403,141,127,141
15,50,30.076052006666885,192,182,190
15,51,30.871560436484174,72,71,84
15,52,31.114238518232128,156,162,157
15,53,30.5322246438854,111,110,112
15,54,29.927883966957324,69,63,67
15,55,28.689881050221857,115,111,99
15,56,29.572781210436574,156,155,125
15,57,29.740786843357853,60,55,52
15,58,29.844051063762436,110,113,112
15,59,29.863402625209915,78,81,78
15,60,29.914990633812522,69,75,73
15,61,28.97628378045664,173,175,165
15,62,29.002284235363902,94,90,82
15,63,29.488684658806164,107,107,110
15,64,30.78202262538872,112,105,105
15,65,32.0228976815726,141,132,126
15,66,31.636166577151698,151,135,150
15,67,30.845985369299115,132,132,125
15,68,31.82018440424895,68,61,65
15,69,32.49031221908564,149,155,149
15,70,32.12412075845151,143,148,146
15,71,30.79481804187185,134,136,130
15,72,30.5642806374899,138,149,142
15,73,30.948251296930266,138,147,144
15,74,30.67320360807338,99,100,97
15,75,30.801215212213776,101,111,127
15,76,31.069573344906757,205,206,212
15,77,30.93547306132399,94,85,76
15,78,30.967415971680225,123,117,95
15,79,31.1206178341713,100,96,80
16,0,28.742008631551812,80,80,66
16,1,28.683363399566815,64,60,53
16,2,29.236018429628587,111,118,92
16,3,29.197096403796365,80,91,61
16,4,29.04777057581566,73,76,57
16,5,29.14517944296574,76,70,67
16,6,29.171140914539535,94,97,91
16,7,29.01528220935859,32,26,24
16,8,28.565980875464163,50,45,37
16,9,29.876301829739816,97,104,90
16,10,30.371809151083085,29,29,24
16,11,30.705219979408298,74,72,63
16,12,28.930768514107513,97,107,102
16,13,28.324307699848703,125,132,126
16,14,28.97628378045664,92,79,78
16,15,29.313822181949263,102,97,79
16,16,29.300858617977838,91,112,87
16,17,29.39157229187333,68,67,62
16,18,30.3974908303893,87,81,88
16,19,31.839203940621246,130,133,126
16,20,31.209890945391408,61,60,67
16,21,30.589918939311644,72,73,83
16,22,30.005213183692547,122,119,117
16,23,29.98588582362646,143,148,142
16,24,29.501626665613344,92,106,118
16,25,28.80062323911517,90,97,111
16,26,28.644249541624504,62,62,49
16,27,29.882750881257437,82,85,78
16,28,30.51298671616553,123,123,113
16,29,29.041273652960513,122,123,138
16,30,29.29437627706119,190,195,205
16,31,29.663276795546096,134,140,175
16,32,30.082489706891067,78,82,125
16,33,29.598644485109503,100,105,108
16,34,29.242504127132804,173,172,183
16,35,28.742008631551812,187,177,195
16,36,28.396210989118856,121,113,140
16,37,28.891740756463662,59,54,61
16,38,29.70203845782322,84,87,67
16,39,29.417477093285697,44,48,39
16,40,29.773067032253152,107,117,133
16,41,30.358966136712525,166,161,179
16,42,30.538636564374144,98,92,110
16,43,30.922693396554166,31,34,50
16,44,30.73722736563269,86,101,109
16,45,30.871560436484174,111,116,117
16,46,29.992328643010126,133,141,134
16,47,28.75503674481257,116,118,126
16,48,29.940775833474845,165,166,180
16,49,31.299094517258652,185,191,201
16,50,29.792430727621877,167,162,178
16,51,29.19060809210447,150,136,148
16,52,31.126996794507704,151,144,162
16,53,30.37823011449933,202,196,200
16,54,29.921437483743773,181,176,181
16,55,28.98928475923202,171,171,161
16,56,29.863402625209915,134,123,117
16,57,29.533975196257188,34,28,32
16,58,29.972999086470224,90,93,83
16,59,29.876301829739816,78,78,70
16,60,29.624501843237738,49,46,43
16,61,28.226183212253204,92,98,97
16,62,28.963281298531,74,79,75
16,63,29.630965258772562,63,64,57
16,64,30.19830592033071,95,95,73
16,65,30.73722736563269,101,109,95
16,66,31.05680866308046,149,154,149
16,67,30.67960760150322,138,133,136
16,68,30.60914388054948,79,77,73
16,69,31.763106926077,120,126,111
16,70,32.54073048071035,72,75,89
16,71,31.699654270999872,132,132,141
16,72,30.51298671616553,110,123,111
16,73,31.1206178341713,117,129,105
16,74,31.1907668524687,114,125,110
16,75,30.948251296930266,90,96,98
16,76,31.114238518232128,134,135,148
16,77,30.916303028086816,121,131,100
16,78,30.986577433439834,103,115,92
16,79,30.897129777653277,125,121,107
17,0,28.80062323911517,37,40,27
17,1,29.041273652960513,53,54,40
17,2,29.086744238229414,27,29,22
17,3,29.436901793176446,42,47,34
17,4,29.482213099179717,29,22,17
17,5,29.411001450366825,88,90,80
17,6,29.95366623385212,115,123,101
17,7,30.21116709979634,75,87,63
17,8,28.94377475612697,30,27,19
17,9,29.060763296313837,58,56,53
17,10,30.0245372504142,42,38,38
17,11,30.352544085638556,147,152,149
17,12,29.508097112918108,178,190,192
17,13,28.533352795578935,150,152,150
17,14,28.794112015809446,130,118,117
17,15,29.430427264628293,134,111,111
17,16,29.540443790931647,81,77,83
17,17,29.3332647341893,89,83,79
17,18,29.902095833553176,84,86,67
17,19,31.107858846632155,112,115,114
17,20,30.5642806374899,27,35,37
17,21,30.55145932258108,141,139,144
17,22,30.769225774115,95,94,108
17,23,30.005213183692547,26,31,50
17,24,28.689881050221857,19,20,29
17,25,28.872221794230597,59,56,51
17,26,28.441943588172705,106,106,98
17,27,29.29437627706119,62,60,61
17,28,29.940775833474845,27,25,25
17,29,28.781088436430196,115,124,128
17,30,28.76806334626832,203,203,218
17,31,29.592179221271692,117,119,159
17,32,30.986577433439834,119,125,134
17,33,30.641178244249716,113,115,128
17,34,29.856952472075477,202,206,211
17,35,29.3397448401945,205,204,211
17,36,28.494186554550822,128,130,141
17,37,29.112719184734885,129,127,131
17,38,29.792430727621877,132,128,118
17,39,29.372139787467347,112,110,99
17,40,29.287893563440605,145,151,154
17,41,30.063175510376993,190,183,199
17,42,30.301154615817154,114,123,144
17,43,30.506573351309555,40,43,54
17,44,30.992963873634096,92,95,94
17,45,31.00573568378411,57,64,59
17,46,29.824696195265687,44,41,38
17,47,29.856952472075477,62,61,81
17,48,29.624501843237738,197,192,206
17,49,30.063175510376993,158,155,163
17,50,30.69881742418619,151,164,141
17,51,29.488684658806164,164,166,147
17,52,30.37823011449933,190,189,204
17,53,29.164651107645454,205,198,187
17,54,28.343922270694463,187,186,189
17,55,29.55337986932153,113,126,123
17,56,29.58571358758803,103,95,93
17,57,29.81824383724836,31,26,27
17,58,30.63477209173635,75,77,60
17,59,30.61555147363464,45,41,38
17,60,29.080249564977862,50,48,43
17,61,29.15816092679364,73,71,57
17,62,29.514567189572972,88,86,68
17,63,29.58571358758803,155,147,100
17,64,30.980190636421582,129,120,95
17,65,30.26259726276436,121,119,117
17,66,30.89073797896998,92,89,82
17,67,30.26259726276436,156,162,154
17,68,29.682659287107526,144,135,139
17,69,30.820404572346717,117,117,116
17,70,32.54073048071035,83,87,90
17,71,32.11147273128125,131,130,115
17,72,30.814008477392576,55,51,50
17,73,30.948251296930266,137,139,120
17,74,31.32456850170496,118,115,105
17,75,31.15250908098517,152,163,127
17,76,31.063191182056187,121,134,109
17,77,30.839590707373247,77,88,47
17,78,30.986577433439834,92,99,64
17,79,30.628365579168815,54,56,36
18,0,28.859207268831483,35,34,18
18,1,28.94377475612697,69,68,44
18,2,29.171140914539535,78,78,49
18,3,29.29437627706119,28,28,21
18,4,29.411001450366825,57,54,44
18,5,29.44337595039201,138,154,133
18,6,29.462796194664406,145,154,133
18,7,29.876301829739816,73,98,70
18,8,29.320303405129096,46,60,41
18,9,29.002284235363902,36,38,25
18,10,29.112719184734885,81,78,71
18,11,29.151670371921455,98,106,115
18,12,29.300858617977838,39,43,49
18,13,28.95027731294823,23,23,25
18,14,29.04777057581566,30,35,29
18,15,29.274927017837683,102,92,83
18,16,29.28141047705367,63,51,48
18,17,29.55337986932153,131,123,116
18,18,30.365387825174082,114,113,107
18,19,30.97380348252119,43,39,46
18,20,30.487331089061,58,60,67
18,21,30.27545116718801,132,125,127
18,22,30.487331089061,167,169,188
18,23,29.197096403796365,171,190,192
18,24,28.38967623522609,127,137,149
18,25,29.287893563440605,94,107,105
18,26,28.95027731294823,137,149,150
18,27,29.605109379163252,106,116,122
18,28,30.249741904294183,62,51,76
18,29,29.320303405129096,144,135,150
18,30,28.98928475923202,98,105,154
18,31,30.005213183692547,137,145,162
18,32,31.063191182056187,81,80,90
18,33,30.365387825174082,57,57,64
18,34,29.650353288770305,156,155,183
18,35,29.3397448401945,51,50,76
18,36,29.300858617977838,85,90,92
18,37,29.326784255855046,147,147,155
18,38,29.372139787467347,82,86,77
18,39,29.86985241107766,71,90,77
18,40,29.482213099179717,147,149,158
18,41,29.44337595039201,184,183,196
18,42,30.127543386253365,139,156,172
18,43,29.650353288770305,124,124,126
18,44,30.0245372504142,88,76,73
18,45,29.566314466845085,53,70,66
18,46,29.902095833553176,45,51,52
18,47,29.501626665613344,126,138,143
18,48,29.495155847596664,193,185,194
18,49,29.488684658806164,125,117,127
18,50,29.863402625209915,125,129,119
18,51,29.482213099179717,145,138,123
18,52,30.371809151083085,161,153,168
18,53,29.66973799515199,210,203,216
18,54,29.55984735316065,191,182,201
18,55,29.19060809210447,142,139,150
18,56,29.908543417102635,98,114,115
18,57,30.442419824706633,58,53,60
18,58,31.839203940621246,78,76,71
18,59,31.763106926077,36,27,32
18,60,30.455253422807743,40,37,36
18,61,30.814008477392576,92,85,63
18,62,29.572781210436574,106,107,51
18,63,29.643890981477227,96,95,86
18,64,30.801215212213776,168,163,160
18,65,29.714956060872794,132,140,128
18,66,31.088717697287564,101,97,86
18,67,30.986577433439834,125,121,102
18,68,30.15328031947422,156,157,151
18,69,31.572643787823324,140,142,139
18,70,31.636166577151698,89,93,94
18,71,33.2317676132061,144,144,146
18,72,31.610761676058644,70,77,71
18,73,30.583509904707455,61,66,50
18,74,31.578997647672054,116,119,88
18,75,31.55358009891006,110,125,100
18,76,30.948251296930266,94,114,81
18,77,30.762826810284537,85,97,52
18,78,30.909912302153202,57,67,48
18,79,30.730826606842868,99,101,97
19,0,28.631208557337004,17,18,4
19,1,28.278526987529517,18,18,9
19,2,28.265443341004243,33,36,20
19,3,28.41581296209364,56,62,52
19,4,28.644249541624504,136,149,135
19,5,28.969782727419215,145,154,151
19,6,29.236018429628587,103,112,108
19,7,29.313822181949263,35,33,31
19,8,29.831148185649738,31,31,17
19,9,28.94377475612697,31,24,11
19,10,29.0932385367679,105,115,84
19,11,29.177630347538923,45,56,40
19,12,28.839682653594195,20,21,21
19,13,29.067259094083227,70,73,78
19,14,29.0932385367679,64,70,68
19,15,29.151670371921455,107,118,109
19,16,29.3397448401945,35,40,32
19,17,29.95366623385212,93,91,82
19,18,30.865167206648323,116,114,95
19,19,30.79481804187185,42,39,46
19,20,29.773067032253152,112,116,132
19,21,29.58571358758803,71,58,72
19,22,30.11467273122497,144,156,163
19,23,28.90475151478381,203,210,219
19,24,28.36353340341799,226,228,233
19,25,29.3397448401945,157,159,169
19,26,28.559456019370145,101,105,108
19,27,28.71594786756833,179,182,188
19,28,30.455253422807743,167,157,181
19,29,30.185443284412486,213,213,223
